cluster,mk,count
91,אברהם בצלאל,12
91,ירון לוי,11
91,משה טור פז,10
91,איימן עודה,9
91,משה ארבל,9
91,רון כץ,9
91,אימאן ח'טיב יאסין,8
91,אליהו ברוכי,8
91,שלמה קרעי,8
91,גלית דיסטל אטבריאן,7
91,טטיאנה מזרסקי,7
91,יוסף עטאונה,7
91,ניר ברקת,7
91,רם בן ברק,7
91,ואליד אלהואשלה,6
91,אוהד טל,5
91,אורנה ברביבאי,5
91,מאיר כהן,5
91,ווליד טאהא,4
91,יואב קיש,4
91,שרון ניר,4
91,אביגדור ליברמן,3
91,אביחי אברהם בוארון,3
91,חילי טרופר,3
91,יאסר חוג'יראת,3
91,סימון מושיאשוילי,3
91,מיכל שיר סגמן,2
91,שרן מרים השכל,2
91,איתמר בן גביר,1
91,בועז ביסמוט,1
91,גדעון סער,1
91,דוד אמסלם,1
91,דן אילוז,1
91,מיכאל מלכיאלי,1
91,מרב מיכאלי,1
91,משה רוט,1
92,speaker_key,2224
92,שמחה רוטמן,722
92,דוד ביטן,429
92,יעקב אשר,412
92,צביקה פוגל,288
92,משה גפני,278
92,יונתן מישרקי,266
92,אופיר כץ,210
92,יוסף טייב,193
92,גלעד קריב,179
92,נאור שירי,167
92,ינון אזולאי,161
92,נעמה לזימי,158
92,ישראל אייכלר,157
92,מיכאל מרדכי ביטון,137
92,עודד פורר,126
92,טלי גוטליב,122
92,אליהו רביבו,111
92,פנינה תמנו,104
92,זאב אלקין,99
92,ארז מלול,97
92,מיקי לוי,96
92,קארין אלהרר,85
92,משה פסל,81
92,מירב בן ארי,80
92,יוראי להב הרצנו,78
92,ולדימיר בליאק,75
92,שלום דנינו,71
92,עמית הלוי,70
92,לימור סון הר מלך,67
92,יצחק פינדרוס,64
92,אורית פרקש הכהן,62
92,אלי דלל,60
92,סימון דוידסון,58
92,מטי צרפתי הרכבי,56
92,יולי יואל אדלשטיין,55
92,משה סעדה,49
92,אברהם בצלאל,48
92,מירב כהן,48
92,משה טור פז,45
92,אחמד טיבי,44
92,איימן עודה,43
92,עאידה תומא סלימאן,43
92,חמד עמאר,42
92,חנוך דב מלביצקי,42
92,אוהד טל,41
92,אלמוג כהן,39
92,יסמין פרידמן,39
92,יוליה מלינובסקי,36
92,יצחק קרויזר,35
92,מיכל מרים וולדיגר,34
92,אלון שוסטר,29
92,אפרת רייטן מרום,28
92,משה סולומון,27
92,ירון לוי,25
92,מאיר כהן,25
92,צבי ידידיה סוכות,25
92,אוריאל בוסו,24
92,דבי ביטון,24
92,יואב סגלוביץ',24
92,עידן רול,23
92,רון כץ,22
92,שלמה קרעי,22
92,אלעזר שטרן,21
92,אריאל קלנר,21
92,ניסים ואטורי,21
92,אביחי אברהם בוארון,20
92,בועז טופורובסקי,20
92,עופר כסיף,20
92,דן אילוז,19
92,ווליד טאהא,19
92,חוה אתי עטייה,18
92,יאסר חוג'יראת,15
92,קטי קטרין שטרית,15
92,שלי טל מירון,15
92,יוסף עטאונה,14
92,משה רוט,13
92,טטיאנה מזרסקי,11
92,שרון ניר,11
92,בועז ביסמוט,10
92,יבגני סובה,10
92,עמיחי אליהו,10
92,צגה מלקו,10
92,שרן מרים השכל,9
92,ששון ששי גואטה,9
92,אליהו ברוכי,8
92,מיכל שיר סגמן,8
92,סימון מושיאשוילי,7
92,אימאן ח'טיב יאסין,6
92,ואליד אלהואשלה,6
92,מנסור עבאס,6
92,איתמר בן גביר,5
92,חיים ביטון,5
92,גדעון סער,4
92,אורנה ברביבאי,3
92,גלית דיסטל אטבריאן,3
92,עידית סילמן,3
92,רם בן ברק,3
92,חילי טרופר,2
92,יואב קיש,2
92,יעקב מרגי,2
92,מתן כהנא,2
92,ניר ברקת,2
92,גדי איזנקוט,1
92,יפעת שאשא ביטון,1
92,מאיר פרוש,1
92,מישל בוסקילה,1
93,speaker_key,4643
93,שמחה רוטמן,1223
93,דוד ביטן,1155
93,יעקב אשר,873
93,משה גפני,725
93,גלעד קריב,654
93,יונתן מישרקי,586
93,צביקה פוגל,551
93,טלי גוטליב,491
93,מיקי לוי,487
93,מיכאל מרדכי ביטון,435
93,פנינה תמנו,431
93,נאור שירי,392
93,אליהו רביבו,376
93,עודד פורר,349
93,יצחק פינדרוס,340
93,ישראל אייכלר,310
93,נעמה לזימי,285
93,יוסף טייב,271
93,לימור סון הר מלך,225
93,מטי צרפתי הרכבי,210
93,ינון אזולאי,205
93,זאב אלקין,193
93,אורית פרקש הכהן,176
93,ולדימיר בליאק,170
93,יוראי להב הרצנו,161
93,קארין אלהרר,155
93,מיכל מרים וולדיגר,154
93,מירב כהן,153
93,שלום דנינו,153
93,ארז מלול,132
93,אברהם בצלאל,124
93,אופיר כץ,119
93,אלי דלל,111
93,רון כץ,111
93,מירב בן ארי,107
93,יואב סגלוביץ',100
93,סימון דוידסון,99
93,יולי יואל אדלשטיין,97
93,חנוך דב מלביצקי,96
93,עמית הלוי,96
93,יוליה מלינובסקי,95
93,משה טור פז,94
93,קטי קטרין שטרית,90
93,מאיר כהן,89
93,דבי ביטון,80
93,אוהד טל,79
93,צבי ידידיה סוכות,79
93,יסמין פרידמן,77
93,גלית דיסטל אטבריאן,76
93,יוסף עטאונה,75
93,חמד עמאר,70
93,משה פסל,70
93,עאידה תומא סלימאן,68
93,שלי טל מירון,65
93,אלון שוסטר,64
93,משה סעדה,64
93,אביחי אברהם בוארון,62
93,אריאל קלנר,60
93,יצחק קרויזר,59
93,אלמוג כהן,57
93,אפרת רייטן מרום,53
93,איימן עודה,50
93,טטיאנה מזרסקי,48
93,אביגדור ליברמן,45
93,אלעזר שטרן,45
93,בועז ביסמוט,45
93,יאסר חוג'יראת,44
93,שרן מרים השכל,44
93,אליהו ברוכי,43
93,שרון ניר,43
93,אימאן ח'טיב יאסין,40
93,משה סולומון,40
93,מתן כהנא,31
93,בועז טופורובסקי,30
93,אחמד טיבי,29
93,ירון לוי,29
93,ואליד אלהואשלה,28
93,חוה אתי עטייה,28
93,אבי מעוז,27
93,ניסים ואטורי,26
93,רם בן ברק,22
93,מיכל שיר סגמן,20
93,יבגני סובה,18
93,עופר כסיף,18
93,צגה מלקו,18
93,ששון ששי גואטה,16
93,ווליד טאהא,15
93,חילי טרופר,14
93,מרב מיכאלי,12
93,אוריאל בוסו,10
93,דן אילוז,10
93,סימון מושיאשוילי,10
93,עידן רול,9
93,יואב בן צור,7
93,עידית סילמן,6
93,יעקב מרגי,5
93,עמיחי אליהו,5
93,איתן גינזבורג,3
93,יפעת שאשא ביטון,3
93,משה רוט,3
93,שלמה קרעי,3
93,איתמר בן גביר,2
93,גדי איזנקוט,2
93,משה ארבל,2
93,אריה מכלוף דרעי,1
93,מנסור עבאס,1
93,עפיף עבד,1
94,speaker_key,5105
94,שמחה רוטמן,1667
94,דוד ביטן,1168
94,יעקב אשר,970
94,משה גפני,684
94,ינון אזולאי,518
94,יוסף טייב,498
94,נאור שירי,490
94,אופיר כץ,449
94,צביקה פוגל,448
94,אליהו רביבו,425
94,יונתן מישרקי,425
94,יצחק פינדרוס,425
94,גלעד קריב,420
94,ישראל אייכלר,417
94,עודד פורר,394
94,מיכאל מרדכי ביטון,390
94,ולדימיר בליאק,357
94,פנינה תמנו,310
94,מיקי לוי,309
94,נעמה לזימי,289
94,מטי צרפתי הרכבי,285
94,זאב אלקין,278
94,טלי גוטליב,274
94,יוראי להב הרצנו,244
94,עמית הלוי,228
94,מירב בן ארי,217
94,קארין אלהרר,194
94,משה סעדה,191
94,אלי דלל,176
94,יסמין פרידמן,159
94,אורית פרקש הכהן,158
94,שלום דנינו,157
94,אפרת רייטן מרום,156
94,סימון דוידסון,154
94,ארז מלול,147
94,חנוך דב מלביצקי,147
94,מירב כהן,147
94,מיכל מרים וולדיגר,145
94,לימור סון הר מלך,141
94,דבי ביטון,125
94,חמד עמאר,121
94,רון כץ,117
94,עאידה תומא סלימאן,116
94,משה טור פז,114
94,אוהד טל,113
94,אוריאל בוסו,106
94,יוליה מלינובסקי,106
94,מאיר כהן,105
94,אלעזר שטרן,103
94,יולי יואל אדלשטיין,101
94,ניסים ואטורי,93
94,יבגני סובה,92
94,אברהם בצלאל,91
94,אלון שוסטר,91
94,צבי ידידיה סוכות,91
94,איתמר בן גביר,86
94,חוה אתי עטייה,84
94,יואב קיש,80
94,יואב סגלוביץ',79
94,שלי טל מירון,79
94,טטיאנה מזרסקי,75
94,משה סולומון,68
94,יוסף עטאונה,67
94,יצחק קרויזר,67
94,קטי קטרין שטרית,65
94,בועז טופורובסקי,63
94,אליהו ברוכי,61
94,שרון ניר,58
94,משה פסל,55
94,עופר כסיף,51
94,אחמד טיבי,50
94,איימן עודה,50
94,ירון לוי,49
94,מתן כהנא,47
94,יאסר חוג'יראת,46
94,אלמוג כהן,44
94,משה ארבל,44
94,אריאל קלנר,42
94,בועז ביסמוט,42
94,צגה מלקו,39
94,שלמה קרעי,39
94,אביחי אברהם בוארון,36
94,שרן מרים השכל,36
94,אביגדור ליברמן,33
94,אורנה ברביבאי,29
94,אימאן ח'טיב יאסין,27
94,ווליד טאהא,23
94,רם בן ברק,21
94,דן אילוז,20
94,מיכל שיר סגמן,17
94,ששון ששי גואטה,16
94,חילי טרופר,15
94,גלית דיסטל אטבריאן,14
94,משה רוט,14
94,סימון מושיאשוילי,13
94,ואליד אלהואשלה,12
94,יפעת שאשא ביטון,12
94,עידן רול,10
94,מרב מיכאלי,9
94,עמיחי אליהו,9
94,מאיר פרוש,8
94,מישל בוסקילה,8
94,מנסור עבאס,6
94,דוד אמסלם,5
94,אופיר סופר,2
94,גדעון סער,2
94,חיים ביטון,2
94,איתן גינזבורג,1
94,אלי כהן,1
94,גדי איזנקוט,1
94,יאיר לפיד,1
94,יעקב מרגי,1
94,יצחק שמעון וסרלאוף,1
94,עידית סילמן,1
94,עמיחי שיקלי,1
94,עפיף עבד,1
95,speaker_key,1620
95,דוד ביטן,485
95,שרן מרים השכל,328
95,נאור שירי,311
95,שמחה רוטמן,281
95,גלעד קריב,200
95,ינון אזולאי,168
95,יצחק פינדרוס,152
95,ישראל אייכלר,124
95,נעמה לזימי,119
95,שלום דנינו,106
95,אלון שוסטר,104
95,מיכאל מרדכי ביטון,97
95,צביקה פוגל,83
95,עודד פורר,82
95,אורית פרקש הכהן,79
95,משה גפני,79
95,ולדימיר בליאק,75
95,אליהו רביבו,73
95,מטי צרפתי הרכבי,65
95,יעקב אשר,59
95,יוליה מלינובסקי,54
95,יוסף עטאונה,51
95,יונתן מישרקי,49
95,משה פסל,46
95,טלי גוטליב,39
95,משה סעדה,37
95,אלי דלל,36
95,יוסף טייב,36
95,יסמין פרידמן,35
95,אופיר כץ,32
95,יוראי להב הרצנו,32
95,מישל בוסקילה,32
95,חמד עמאר,31
95,אוהד טל,29
95,קארין אלהרר,29
95,צבי ידידיה סוכות,28
95,אחמד טיבי,26
95,יבגני סובה,26
95,פנינה תמנו,24
95,גלית דיסטל אטבריאן,23
95,חנוך דב מלביצקי,22
95,רון כץ,21
95,זאב אלקין,17
95,מיקי לוי,17
95,ניסים ואטורי,17
95,סימון דוידסון,16
95,מירב בן ארי,15
95,יולי יואל אדלשטיין,14
95,עופר כסיף,14
95,לימור סון הר מלך,13
95,דבי ביטון,12
95,אלמוג כהן,11
95,מיכל מרים וולדיגר,11
95,מירב כהן,11
95,מתן כהנא,10
95,יואב סגלוביץ',9
95,עמית הלוי,9
95,טטיאנה מזרסקי,8
95,אורנה ברביבאי,7
95,ארז מלול,7
95,משה סולומון,7
95,אביחי אברהם בוארון,6
95,משה טור פז,5
95,עאידה תומא סלימאן,5
95,אוריאל בוסו,4
95,אפרת רייטן מרום,4
95,חוה אתי עטייה,4
95,ירון לוי,4
95,מאיר כהן,4
95,שלי טל מירון,4
95,אברהם בצלאל,3
95,איימן עודה,3
95,אימאן ח'טיב יאסין,2
95,אליהו ברוכי,2
95,אלעזר שטרן,2
95,אריאל קלנר,2
95,יאסר חוג'יראת,2
95,משה רוט,2
95,סימון מושיאשוילי,2
95,קטי קטרין שטרית,2
95,רם בן ברק,2
95,שלמה קרעי,2
95,אביגדור ליברמן,1
95,איתמר בן גביר,1
95,דן אילוז,1
95,ואליד אלהואשלה,1
95,יואב קיש,1
95,מיכל שיר סגמן,1
95,מרב מיכאלי,1
95,שרון ניר,1
95,ששון ששי גואטה,1
96,speaker_key,2677
96,שמחה רוטמן,758
96,דוד ביטן,663
96,יעקב אשר,560
96,משה גפני,338
96,גלעד קריב,282
96,ישראל אייכלר,233
96,נאור שירי,228
96,מיכאל מרדכי ביטון,219
96,ינון אזולאי,214
96,צביקה פוגל,213
96,יונתן מישרקי,202
96,פנינה תמנו,201
96,יצחק פינדרוס,190
96,יוסף טייב,189
96,אליהו רביבו,184
96,נעמה לזימי,183
96,אופיר כץ,181
96,ולדימיר בליאק,172
96,עודד פורר,163
96,מיקי לוי,131
96,טלי גוטליב,118
96,קארין אלהרר,117
96,זאב אלקין,102
96,שלום דנינו,102
96,אורית פרקש הכהן,100
96,אפרת רייטן מרום,97
96,לימור סון הר מלך,86
96,עמית הלוי,84
96,יוראי להב הרצנו,81
96,מירב כהן,80
96,יסמין פרידמן,79
96,יולי יואל אדלשטיין,77
96,צבי ידידיה סוכות,74
96,אלי דלל,72
96,חמד עמאר,64
96,מיכל מרים וולדיגר,64
96,מטי צרפתי הרכבי,62
96,משה טור פז,62
96,סימון דוידסון,61
96,רון כץ,61
96,מירב בן ארי,58
96,אלון שוסטר,57
96,דבי ביטון,57
96,חנוך דב מלביצקי,53
96,משה סעדה,53
96,אוריאל בוסו,51
96,קטי קטרין שטרית,50
96,חוה אתי עטייה,49
96,ניסים ואטורי,47
96,יואב סגלוביץ',46
96,אברהם בצלאל,45
96,ארז מלול,41
96,יוליה מלינובסקי,40
96,אלעזר שטרן,39
96,עופר כסיף,38
96,בועז ביסמוט,37
96,אחמד טיבי,36
96,אוהד טל,34
96,אריאל קלנר,34
96,עאידה תומא סלימאן,33
96,אביחי אברהם בוארון,32
96,יבגני סובה,30
96,שרון ניר,30
96,שלמה קרעי,29
96,שלי טל מירון,28
96,משה פסל,27
96,שרן מרים השכל,27
96,יאסר חוג'יראת,26
96,יוסף עטאונה,26
96,רם בן ברק,25
96,אליהו ברוכי,24
96,יואב קיש,24
96,אימאן ח'טיב יאסין,22
96,משה סולומון,22
96,אורנה ברביבאי,21
96,יצחק קרויזר,21
96,מיכל שיר סגמן,20
96,אלמוג כהן,17
96,ירון לוי,17
96,איימן עודה,16
96,בועז טופורובסקי,16
96,ווליד טאהא,16
